school_name,department_name
경북대학교,기계공학부
경북대학교,기계공학부 기계공학전공
경북대학교,기계공학부 기계설계학전공
경북대학교,기타(소속학과없음)
경북대학교,기타모집단위
경북대학교,나노신소재공학과
경북대학교,노어노문학과
경북대학교,농산업학과
경북대학교,농업토목공학과
경북대학교,독어독문학과
경북대학교,동물생명공학과
경북대학교,디자인학과
경북대학교,말/특수동물학과
경북대학교,문헌정보학과
경북대학교,물리교육과
경북대학교,물리학과
경북대학교,미디어커뮤니케이션학과
경북대학교,"미술학과(한국화전공, 서양화전공, 조"
경북대학교,바이오섬유소재학과
경북대학교,불어불문학과
경북대학교,사학과
경북대학교,사회복지학부 사회복지거시전공
경북대학교,사회복지학부 사회복지미시전공
경북대학교,"사회복지학부(사회복지미시전공, 사회복"
경북대학교,사회학과
경북대학교,산림과학.조경학부 임산공학전공
경북대학교,산림과학.조경학부 임학전공
경북대학교,산림과학.조경학부 조경학전공
경북대학교,"산림과학.조경학부(임학전공,임산공학전"
경북대학교,산림생태보호학과
경북대학교,산업기계공학과
경북대학교,생명공학부
경북대학교,생물교육과
경북대학교,생물학과
경북대학교,섬유시스템공학과
경북대학교,섬유패션디자인학부 섬유공학전공
경북대학교,섬유패션디자인학부 패션디자인전공
경북대학교,소프트웨어학과
경북대학교,수의예과
경북대학교,수의학과
경북대학교,수학과
경북대학교,수학교육과
경북대학교,스마트모빌리티공학과
경북대학교,스마트생물산업기계공학과
경북대학교,스마트플랜트공학과
경북대학교,식물의학과
경북대학교,식물자원학과
경북대학교,식품공학부
경북대학교,식품공학부식품생물공학전공
경북대학교,식품공학부식품소재공학전공
경북대학교,식품공학부식품응용공학전공
경북대학교,식품영양학과
경북대학교,식품외식산업학과
경북대학교,식품자원경제학과
경북대학교,신소재공학과
경북대학교,심리학과
경북대학교,아동학부
경북대학교,아동학부 아동가족학전공
경북대학교,아동학부 아동학전공
경북대학교,약학과
경북대학교,에너지공학부
경북대학교,에너지공학부 신재생에너지전공
경북대학교,에너지공학부 에너지변환전공
경북대학교,에너지화학공학과
경북대학교,역사교육과
경북대학교,영어교육과
경북대학교,영어영문학과
경북대학교,우주공학부
경북대학교,원예과학과
경북대학교,위치정보시스템학과
경북대학교,유럽어교육학부 독어교육전공
경북대학교,유럽어교육학부 불어교육전공
경북대학교,윤리교육과
경북대학교,융합학부 로봇및스마트시스템공학전공
경북대학교,융합학부 수소 및 신재생에너지전공
경북대학교,융합학부 의생명융합공학전공
경북대학교,"음악학과(성악전공, 피아노전공, 작곡"
경북대학교,응용생명과학부 식물생명과학전공
경북대학교,응용생명과학부 환경생명화학전공
경북대학교,"응용생명과학부(식물생명과학전공, 환경"
경북대학교,응용화학과
경북대학교,의류학과
경북대학교,의예과
경북대학교,의학과
경북대학교,일반사회교육과
경북대학교,일어일문학과
경북대학교,자동차공학부
경북대학교,자동차공학부 지능형자동차전공
경북대학교,자동차공학부 친환경자동차전공
경북대학교,자율전공부 인문사회자율전공계열
경북대학교,자율전공부 자연과학자율전공계열
경북대학교,전기공학과
경북대학교,전자공학부
경북대학교,전자공학부(인공지능전공)
경북대학교,전자공학부모바일공학전공
경북대학교,정밀기계공학과
경북대학교,정치외교학과
경북대학교,중어중문학과
경북대학교,지구과학교육과
경북대학교,지구시스템과학부 지질학전공
경북대학교,지구시스템과학부 천문대기과학전공
경북대학교,지구시스템과학부 해양학전공
경북대학교,"지구시스템과학부(지질학전공, 천문대기"
경북대학교,지리교육과
경북대학교,지리학과
경북대학교,철학과
경북대학교,체육교육과
경북대학교,체육학부 건강운동관리전공
경북대학교,체육학부 체육학전공
경북대학교,축산학과
경북대학교,치위생학과
경북대학교,치의예과
경북대학교,치의학과
경북대학교,컴퓨터학부 데이터과학전공
경북대학교,컴퓨터학부 인공지능컴퓨팅전공
경북대학교,컴퓨터학부 플랫폼소프트웨어전공
경북대학교,컴퓨터학부(글로벌소프트웨어융합전공)
경북대학교,"컴퓨터학부(플랫폼소프트웨어전공, 데이"
경북대학교,토목공학과
경북대학교,통계학과
경북대학교,한문학과
경북대학교,행정학부
경북대학교,행정학부 공공관리전공
경북대학교,행정학부 공공정책전공
경북대학교,혁신신약학과
경북대학교,화학공학과
경북대학교,화학과
경북대학교,화학교육과
경북대학교,환경공학과
경북대학교,환경안전공학과
경북도립대학교,AI기기응용과 AI군사전공
경북도립대학교,AI기기응용과 AI농업기기전공
경북도립대학교,AI기기응용과 AI전기제어전공
경북도립대학교,기타(소속학과없음)
경북도립대학교,보건미용과(3년제)
경북도립대학교,사회복지과
경북도립대학교,생활체육과
경북도립대학교,소방방재과
경북도립대학교,소방방재학과
경북도립대학교,유아교육과
경북도립대학교,유아교육학과
경북도립대학교,응급구조과
경북도립대학교,자동차과
경북도립대학교,자치행정과
경북도립대학교,축산과
경북도립대학교,토목공학과
경북보건대학교,간호학과(4년제)
경북보건대학교,기타(소속학과없음)
경북보건대학교,보건복지과
경북보건대학교,보건복지학과
경북보건대학교,뷰티디자인과
경북보건대학교,뷰티디자인학과
경북보건대학교,스마트물류과
경북보건대학교,작업치료과
경북전문대학교,간호학과(4년제)
경북전문대학교,건축인테리어과
경북전문대학교,경찰항공보안과
경북전문대학교,군사학과
경북전문대학교,기타(소속학과없음)
경북전문대학교,기타모집단위
경북전문대학교,물리치료과
경북전문대학교,물리치료학과
경북전문대학교,뷰티케어과
경북전문대학교,사회복지과
경북전문대학교,사회복지학과
경북전문대학교,소방안전관리과
경북전문대학교,유아교육과
경북전문대학교,유아교육학과
경북전문대학교,작업치료과
경북전문대학교,전기공학과
경북전문대학교,전기소방시스템공학과
경북전문대학교,철도건설공학과
경북전문대학교,철도건설과
경북전문대학교,철도전기공학과
경북전문대학교,철도전기기관사과
경북전문대학교,치위생과
경북전문대학교,항공서비스경영과
경북전문대학교,항공전자정비공학과
